video_name,xmin,xmax,clr_score,reg_score,label
v_NjTk2naIaac,0.0,0.99,0.00052168965,0.9999999998946535,Riding bumper cars
v_D0RDF1ez-8Y,0.0,0.99,0.004680833,0.9839919546074355,Putting in contact lenses
v_8uV6u0QcTSs,0.0,0.99,0.004502585,0.9401761241726603,Putting on makeup
v_No5ZwqHdEQU,0.0,0.99,0.0013232948,0.9950851422547123,Playing beach volleyball
v_V--Xz2FtJXA,0.0,0.99,0.0033841173,0.9935826417077138,Getting a haircut
v_hZ0jI9U5Nws,0.0,0.99,0.0046930118,0.9580933307121938,Using uneven bars
v_0drl-yrfBAA,0.0,0.99,0.004684797,0.9999994297613071,Drum corps
v_uz91AvGxjbw,0.0,0.99,0.004043951,0.9999999267963677,Croquet
v_-DpnaHTk8PA,0.0,0.99,0.004343584,0.9999999999999336,Arm wrestling
v_slQuWp_rMTE,0.0,0.99,0.004660188,0.9402820665806123,Canoeing
v_51wFW1g42VQ,0.0,0.99,0.004396257,0.8505340842908945,Hurling
v_iLHVaeiPpuw,0.0,0.99,0.0046905996,0.9999991041818648,Futsal
v_3TxZTZEEg44,0.0,0.99,0.0047218325,0.9999999958051616,Tennis serve with ball bouncing
v_2Voht8wf3dQ,0.0,0.99,0.0031913922,0.8621292971074206,Sharpening knives
v_sUL9HAplalo,0.0,0.99,0.0020983804,0.9213843718248649,Smoking a cigarette
v_Oent5pguFk4,0.0,0.99,0.0047443924,0.9967894036854603,Spinning
v_dnzcNZBtUG4,0.0,0.99,0.0047119646,0.9999999902813178,Tango
v_qenGkKGoq6o,0.0,0.99,0.0049945954,0.9999999999839602,Drum corps
v_HytB88Fhqw8,0.0,0.99,0.0044183168,0.9635351199089454,Wrapping presents
v_slHv7r8A4OI,0.0,0.99,0.004922839,0.9999999701493877,Skiing
v_-0r0HEwAYiQ,0.0,0.99,0.0048067668,0.9999999961997935,Vacuuming floor
v_Gq8-XVrlAt4,0.0,0.99,0.0047849356,0.9999999844078556,Tennis serve with ball bouncing
v_ICl9CT-9fKY,0.0,0.99,0.004826443,0.9955149770976861,Rope skipping
v_b4DhjwkO-b4,0.01,0.98,0.004408643,0.9999624188928585,Dodgeball
v_chMp_uvII5g,0.0,0.99,0.004517729,0.9999999999959268,Snow tubing
v_1PQiq8zajCE,0.01,0.98,0.0041461843,0.9999999999998509,Throwing darts
v_CMGjxw3X1dI,0.0,0.99,0.0043909717,0.9999998299723778,Windsurfing
v_sZRUTtoxY_s,0.0,0.99,0.00488842,0.9812493145380304,Doing kickboxing
v_PvB98KAatK8,0.01,0.98,0.004424525,0.9702455958879067,Waterskiing
v_ynvCxrj1UNg,0.0,0.99,0.00017845683,0.9999999994859847,Using the balance beam
v_ayLeSjJz53I,0.01,0.98,0.004499644,0.9999999999967082,Ballet
v_b5NP9oI-urM,0.0,0.99,0.0046736314,0.8080902292857368,Hopscotch
v_1926p23ooUM,0.01,0.98,0.004359702,0.9999999965229083,Layup drill in basketball
v_iubDO1DSMZk,0.0,0.99,0.004809808,0.9999999999581125,Decorating the Christmas tree
v_7NG6UrY2Foo,0.0,0.99,0.0010281786,0.9999999423969574,Mixing drinks
v_Ii3jLIcf92s,0.0,0.99,0.0039214827,0.9992421281562845,Playing drums
v_NjTk2naIaac,0.0,0.99,0.004078084,0.9999999998946535,Riding bumper cars
v_xkIhTMJ_ThA,0.01,0.98,0.0043536643,0.9118467436947927,Playing racquetball
v_K6Tm5xHkJ5c,0.0,0.99,0.0046807365,1.0,Playing accordion
v_2NMTArm9IkA,0.0,0.99,0.0049086036,0.3298190143957051,Making a lemonade
v_VvlJjaLwGqY,0.0,0.99,0.004766389,0.36633469619245346,Knitting
v_qVHazdU4_vY,0.0,0.99,0.0048827184,0.633087639701874,Breakdancing
v_S5zweEQSnho,0.0,0.99,0.004786509,0.9999228214079406,Tennis serve with ball bouncing
v_7NG6UrY2Foo,0.0,0.99,0.0047398144,0.9999999423969574,Mixing drinks
v_p-vfyM7ew04,0.0,0.99,0.0048408117,0.9999999985234561,Waxing skis
v_tF4Tl56ntnE,0.0,0.99,0.0042595565,0.998188474943499,Putting in contact lenses
v_5ssP_EapV9Q,0.0,0.99,0.004396883,0.9999998087229659,Playing ice hockey
v_AxaksczuL80,0.0,0.99,0.0045824754,0.9999998837738096,Shaving
v_JOBSEatasv4,0.0,0.99,0.0047224173,0.9999999415080116,Doing crunches
v_8RntjHIwMNo,0.0,0.99,0.00017653166,0.9563798788428238,Playing drums
v_2r7qhNGm44I,0.01,0.98,0.004339051,0.6170558462617238,Snow tubing
v_lh8ths6sKAE,0.01,0.98,0.0045138714,0.9999604487652423,Mooping floor
v_7hvq4VqEGCE,0.0,0.99,0.0048987996,0.8266708433779095,Putting in contact lenses
v_J-uW8raljqE,0.0,0.99,0.004286322,0.9999067195812534,Disc dog
v_uPqp30C6MDE,0.0,0.99,0.003845723,0.9999999999999869,Swinging at the playground
v_WXEq3OeD68o,0.0,0.99,0.004262532,0.9498177351127686,Snatch
v_K8XNOs0AwaE,0.0,0.99,0.004027632,0.9347548177602643,Doing motocross
v_ICl9CT-9fKY,0.0,0.99,0.004919555,0.9955149770976861,Rope skipping
v_RKDjetk5Kko,0.0,0.99,0.0012902553,0.9972385125993334,Preparing pasta
v_g0upuaWM74M,0.01,0.98,0.004256285,0.9512966634863533,Hand car wash
v_y8ENWnuzCIE,0.0,0.99,0.0047939285,0.9987594018396239,Getting a piercing
v_4Oug7S32B-4,0.0,0.99,0.0043614157,0.7845366905613868,Running a marathon
v_9Hxcuf80TK0,0.0,0.99,0.0048086913,1.0,Playing saxophone
v_aj-klsonETc,0.0,0.99,0.004882916,0.9963089083525911,Hurling
v_kkcTQHFNXAg,0.01,0.98,0.0042707436,0.9447543774871495,Using parallel bars
v_m6yPz9fHJnY,0.0,0.99,0.0038906538,0.9999750076802172,Chopping wood
v_EFGtb9IDQao,0.0,0.99,0.0048039164,0.9999603129440489,Cleaning shoes
v_pMmlJGSucss,0.0,0.99,0.0017702865,0.9671174772502709,Plataform diving
v_7vgokK5_Pvc,0.0,0.99,0.0046414128,0.88644573332175,Swinging at the playground
v_NGiDXRIx1gk,0.0,0.99,0.0046916124,0.9999999999995302,Doing fencing
v_5hXH-TorJ6M,0.0,0.99,0.0048035714,0.9999999673103809,Mixing drinks
v_6g80a1NnftU,0.0,0.99,0.0018342515,0.9990934240175372,Washing hands
v_cc9iCNPSiKc,0.0,0.99,0.004770554,0.9999999997411391,Blowing leaves
v_XuYmybr9uDE,0.0,0.99,0.0035678395,0.987124537680355,Making a lemonade
v_SSJjjggYBxc,0.0,0.99,0.004378959,0.9956211698996906,Removing ice from car
v_qiT-OtAHtvk,0.0,0.99,0.003408773,0.9999970630255801,Playing congas
v_tFiXLhbKdnk,0.0,0.99,0.0044925823,0.9997489984784267,Hand car wash
v_nX-GvQmf5Tc,0.0,0.99,0.004698685,1.0,Riding bumper cars
v_WZeMQ-5dFlM,0.0,0.99,0.0041929414,0.99998230504813,Longboarding
v_jYyN-nJcm0M,0.0,0.99,0.0012960375,0.9999999999999384,Playing congas
v_El4QfhJ6RvE,0.0,0.99,0.004738576,0.9999999999999993,Powerbocking
v_2SYTRqm4Ym4,0.0,0.99,0.004252239,0.9999999932348619,Fun sliding down
v_Y7VWbYGI0Oc,0.0,0.99,0.0045358157,0.9999999492808094,Kite flying
v_hT_4wWPNYxo,0.01,0.98,0.0042644804,0.9999999999683719,Hula hoop
v_7toItxBIVtk,0.0,0.99,0.0048645986,0.9999999998026244,Belly dance
v_lRB6XvAm_FU,0.0,0.99,0.0042759553,0.9999999460513738,Decorating the Christmas tree
v_rulzKikXMHo,0.0,0.99,0.004876445,0.5477193513599338,Croquet
v_bY2dgTJFWko,0.0,0.99,0.0049106344,0.9999999964192732,Slacklining
v_kRom61pt8zk,0.01,0.98,0.004343947,0.549094823678936,Blow-drying hair
v_sdR443ncw-I,0.0,0.99,0.004768385,0.9912690973943283,Brushing hair
v_j05b3qqgRxw,0.0,0.99,0.0048268856,0.9970507058493382,Getting a tattoo
v_iGax3fokst8,0.01,0.98,0.004422689,0.604015772148493,Vacuuming floor
v_Po8gmt7hVTY,0.0,0.99,0.004560784,0.9990579620920885,Preparing pasta
v_UCzKdpP9sLE,0.0,0.99,0.0038248503,0.9908181159839919,Putting on makeup
v_6qojVSLbyUU,0.0,0.99,0.0047721886,0.9991530612030969,Trimming branches or hedges
v_a0Zlu4AvdnI,0.0,0.99,0.0033938151,0.5985879647527786,Mowing the lawn
v_OBDq689jDDY,0.0,0.99,0.001495311,0.999999999493757,Doing step aerobics
v_K2dU4-Rg354,0.01,0.98,0.00427814,0.9999999994810084,Pole vault
v_NGk3v4sKqdg,0.0,0.99,0.004382616,0.9782350864281076,Fixing bicycle
v_IDVWoE02zjM,0.0,0.99,0.0045939093,0.5044773365948009,Polishing shoes
v_rXwSSTGmvb8,0.0,0.99,0.004776044,0.9999444758756837,Mixing drinks
v_Ihmu18WVMpk,0.0,0.99,0.0023893781,0.9999999930050791,Futsal
v_UqU_mAjgknQ,0.0,0.99,0.0021544856,0.8687447598097364,Rock-paper-scissors
v_unFlcSwdDFc,0.0,0.99,0.002390249,0.9999999998945757,Futsal
v_sR3_5j8pUdI,0.0,0.99,0.004522797,0.9987343796056928,Using the rowing machine
v_N-LaOcSqZaM,0.0,0.99,0.0033798285,0.9988090659058624,Playing beach volleyball
v_iWSKl7vOd2s,0.0,0.99,0.0041295364,0.999884499887454,Ballet
v_ZefWc2tgltY,0.0,0.99,0.004814214,1.0,Playing flauta
v_S_1_ZSMxRfg,0.0,0.99,0.0045180325,0.9999999999521322,Making a sandwich
v_RKDjetk5Kko,0.01,0.98,0.0044886926,0.9972385125993334,Preparing pasta
v_Zo7oziWT-7o,0.0,0.99,0.0047558043,0.999999999986479,Slacklining
v_DVXOr56dlKg,0.0,0.99,0.004726714,0.8956584541266047,Pole vault
v_M_WEOecjwLY,0.0,0.99,0.0020559712,0.9523715531201257,Plataform diving
v_7mmXZeOJT8w,0.0,0.99,0.0033345749,0.9984957567298272,Brushing teeth
v_FbmK-7sZ3O4,0.0,0.99,0.00470188,0.9991622033574642,Playing ice hockey
v_QUJXOFPJ_YI,0.0,0.99,0.00408285,0.8134733311596486,Playing racquetball
v_iA2Q4t-o58w,0.0,0.99,0.0045641153,0.9665038232841754,Cheerleading
v_Htp7EK8IB18,0.0,0.99,0.002705583,0.9999999999779435,Snow tubing
v_EwjDShmfFHM,0.0,0.99,0.003951117,0.9999963441444673,Washing hands
v_rFTVKkMqpIQ,0.0,0.99,0.004772313,0.99967601502834,Washing hands
v_qRPq2PEiyM0,0.0,0.99,0.0015272398,0.9999999999998507,Playing saxophone
v_8ulb1O_5gRs,0.0,0.99,0.003360505,0.9997904028059622,Paintball
v_1cWWCiNIYnc,0.0,0.99,0.0033533946,0.9999999999999253,Shaving
v_A7oh6l1AIvs,0.0,0.99,0.004205984,0.9738444456261754,Using the rowing machine
v_eRN5gqZFXHI,0.0,0.99,0.004639196,0.9998691249214166,Cleaning shoes
v__tRAypMWUdc,0.0,0.99,0.004412768,0.50374510838962,Kayaking
v_OTm43dbEEuE,0.0,0.99,0.004641611,0.9966036767561397,Cheerleading
v_HWgQhsTgj90,0.0,0.99,0.0005299242,0.9999966487778514,Playing water polo
v_iHm8ZXs2XdY,0.0,0.99,0.0039557144,0.9996445069838437,Braiding hair
v_TlDh_RZ3HDk,0.0,0.99,0.00017666786,0.9994765061787501,Braiding hair
v_dRAn_gsx9Wc,0.0,0.99,0.004596782,0.7732192339285889,Playing field hockey
v_uJZFC7gHZGI,0.0,0.99,0.0014691852,0.7333271302917873,Getting a tattoo
v_ph7d2H77tks,0.0,0.99,0.0023701352,0.952405070293413,Fixing bicycle
v_1PQiq8zajCE,0.0,0.99,0.0026870396,0.9999999999998509,Throwing darts
v_O-YKLVm0ciI,0.0,0.99,0.0048454963,0.5114195851400669,Triple jump
v_ZBAQx9DxYTo,0.0,0.99,0.00051983766,0.9998147328300888,Archery
v__AKzq9X1Aik,0.0,0.99,0.0028647718,0.99420504657962,Using parallel bars
v_dSww-S8qyCM,0.0,0.99,0.0043816045,0.7696661930593561,Long jump
v_LN8UWHvoELs,0.01,0.98,0.0042344485,0.9921355294204082,Playing drums
v_RVHx_Otzcl0,0.0,0.99,0.003885256,0.999922391027902,Ballet
v_MvZFYjs80Y4,0.0,0.99,0.0047528194,0.9986787672567865,Rock-paper-scissors
v_LMMimz1-fa0,0.0,0.99,0.004897496,0.999862383079147,Wakeboarding
v_BkjWeWUwG0A,0.0,0.99,0.0010355804,1.0,Swinging at the playground
v_1RQ27XZKU1E,0.0,0.99,0.0037197096,0.9999399571517763,Braiding hair
v_YTdLk7Nsn_k,0.0,0.99,0.0001728501,0.37029646927953,Changing car wheel
v_OyKEEws65l8,0.0,0.99,0.003893038,1.0,Camel ride
v_CRdgzvZxB8A,0.0,0.99,0.0033899723,0.9999999951140124,Kayaking
v_Cx3QGeQu7xM,0.0,0.99,0.0047146766,0.9999999936396491,Disc dog
v_hZ0jI9U5Nws,0.0,0.99,0.0036939415,0.9580933307121938,Using uneven bars
v_sUL9HAplalo,0.01,0.98,0.004472635,0.9213843718248649,Smoking a cigarette
v_uMGfCaGMnEE,0.0,0.99,0.0048221056,0.9999998882293867,Mixing drinks
v_7vgokK5_Pvc,0.0,0.99,0.0042911554,0.88644573332175,Swinging at the playground
v_pCWlZ37fGEo,0.0,0.99,0.0041116932,0.999996426302963,Playing water polo
v_45llr44Pu9g,0.0,0.99,0.0043613696,0.852411743739397,Fixing bicycle
v_4QvpJ71d8Nk,0.0,0.99,0.0040370007,0.9999999996303512,Rope skipping
v_RVHx_Otzcl0,0.0,0.99,0.0028930833,0.999922391027902,Ballet
v_lCX7y_KAihU,0.0,0.99,0.00491491,0.9998610157553219,Shaving
v_3MS3CAyl_YA,0.0,0.99,0.004786465,0.9999999880796099,Smoking hookah
v_NSMAftE6fb4,0.0,0.99,0.0047002956,0.9999999999999901,Surfing
v_wUXpeZHrTWw,0.0,0.99,0.003754538,0.9989597874630679,Tai chi
v_ZVNRQ_MPZAs,0.0,0.99,0.004547298,0.9999014371746688,Doing motocross
v_7xpkFhlxo2Q,0.0,0.99,0.0046298224,0.9629344587497287,Playing squash
v_EhjiQFHfDmY,0.0,0.99,0.0024088535,1.0,Hula hoop
v_ukPz_13Agis,0.0,0.99,0.002015276,0.9996920109338985,Layup drill in basketball
v_-WrOnvkUTXg,0.0,0.99,0.003493515,0.6898906087765645,Croquet
v_vg-FrXO1coA,0.0,0.99,0.0044689425,0.5223566096041975,Brushing teeth
v_1nltPeGC5ZQ,0.0,0.99,0.0048450674,0.9999989130258283,Sumo
v_CGIrDfEP5lE,0.0,0.99,0.0049147503,0.5052905750164711,Mowing the lawn
v_GxSh-XQhIjU,0.0,0.99,0.003632852,0.9644803137353133,Hurling
v_dFVX_2UQ2WY,0.0,0.99,0.00017536223,0.8699470652439548,Cleaning shoes
v_NpBZn7OHUKo,0.0,0.99,0.004686214,0.9999850891672448,Kneeling
v_M9Z2RKnwiz4,0.0,0.99,0.004792828,0.9940510162393875,Croquet
v_yACg55C3IlM,0.0,0.99,0.0023430118,0.998615471908216,Hand car wash
v_QJfuxpFMn8s,0.0,0.99,0.0034379957,0.97661510436129,Washing dishes
v_RpH774VD6Hw,0.0,0.99,0.0046364586,0.9999999999995881,Archery
v_6Yn2U58qxPs,0.0,0.99,0.0045603462,0.9999998934566557,Rock climbing
v_f4UdgFrorCo,0.01,0.98,0.0043708566,0.999024763443207,Tango
v_iOa_svsqGxQ,0.0,0.99,0.0039296234,0.9999999999999996,Surfing
v_kHBTnFweJfw,0.0,0.99,0.0049440525,0.4930480852048579,Running a marathon
v_7-_Nur_xiV4,0.0,0.99,0.0017848379,0.9999963341462413,Breakdancing
v_JoQywfQ6B-8,0.01,0.98,0.0045460663,0.9675212763050516,Waterskiing
v_2tlLq9qvG-c,0.0,0.99,0.00491412,0.9980457364910995,Baking cookies
v_VUvEWwghANE,0.0,0.99,0.0037672543,0.6313924336440426,Roof shingle removal
v_4R37E4Kevs4,0.0,0.99,0.002594536,0.9999940758524021,Smoking hookah
v_9Bo7Hr77DgA,0.0,0.99,0.00052992924,0.3240557845744131,Brushing hair
v_eRN5gqZFXHI,0.0,0.99,0.0042007337,0.9998691249214166,Cleaning shoes
v_moUL_qLnNDM,0.0,0.99,0.004757579,0.9939458745774292,Walking the dog
v_puK4NxGKNdQ,0.0,0.99,0.0047386857,0.9847232157469631,Mowing the lawn
v_wd7W8NTi_58,0.0,0.99,0.00017479414,0.5027169353790051,Canoeing
v_zRNS_ebpi7o,0.0,0.99,0.0041180826,0.9999999999998125,Playing violin
v_SI8HO5-e24c,0.0,0.99,0.004352059,0.9999999998740337,Bungee jumping
v_4qnrM4k6qN0,0.0,0.99,0.0023888403,0.9999995549466619,Futsal
v_DvTZ5mmF8NM,0.0,0.99,0.0032678016,0.573912321142547,Preparing pasta
v_tznMNEWglxY,0.0,0.99,0.0034077738,0.5096131987624887,Tumbling
v_iUMDlxU14bM,0.0,0.99,0.0017736055,1.0,Camel ride
v_mgNfayAiTQc,0.0,0.99,0.004513661,0.753016929168523,Laying tile
v_Ggtcmy29TxE,0.0,0.99,0.0045696404,0.5150285534613991,Swimming
v_8nhuvbFSSmw,0.0,0.99,0.004998522,0.9999725013775322,Longboarding
v_mNM-JUC7ZEA,0.01,0.98,0.004311112,0.9006840570540724,Fixing the roof
v_73AGD3RWPEw,0.0,0.99,0.0048577557,0.9999999783156722,Slacklining
v_LoBjzA2z2Ls,0.0,0.99,0.004929422,0.600421991632476,Baking cookies
v_PvB98KAatK8,0.0,0.99,0.004461102,0.9702455958879067,Waterskiing
v_C8IHSB9mfeE,0.0,0.99,0.0048090303,0.9999999999999932,Throwing darts
v_mNM-JUC7ZEA,0.01,0.98,0.00437014,0.9006840570540724,Fixing the roof
v_PJysE5c1WDs,0.0,0.99,0.004620043,0.9649872783129343,Clean and jerk
v_2Ks8gsK22PA,0.0,0.99,0.004786297,0.9999907073072105,Playing congas
v__QdPfYK9s6o,0.0,0.99,0.0042995326,0.9993199132880186,Surfing
v_rrc9Ph5juXM,0.0,0.99,0.0037651176,0.9979446528351571,Making a cake
v_yCcqJnlviQI,0.0,0.99,0.004514398,0.9947335655368285,Volleyball
v_FLImHIKzzm4,0.0,0.99,0.00416439,0.999994419860743,Playing water polo
v_Rai5nKbB6wU,0.0,0.99,0.0049702385,0.9999937470494019,Longboarding
v_xXj-oQm-NbE,0.0,0.99,0.0010125189,0.9310048181354396,Wrapping presents
v_YYmx8EHIjAE,0.01,0.98,0.0043797083,0.7319937061487641,Laying tile
v_bY-4XBIGiwI,0.0,0.99,0.002230724,0.9999821995644653,Rope skipping
v_D1E_KJRxGvQ,0.0,0.99,0.0044982685,0.9999999998805469,Using the balance beam
v_Jv-bPV8eswU,0.0,0.99,0.0044548716,0.999991352586938,Shaving
v_Lzvtnr4gT8Y,0.01,0.98,0.0042663114,0.9559721884926295,Shaving legs
v_mzewLmZSCMU,0.0,0.99,0.004859003,0.9972070399972589,Ballet
v_zdMvd5Cr5jM,0.0,0.99,0.0013390899,0.999947890389723,Cheerleading
v_9PxPcJS47js,0.0,0.99,0.0048427396,1.0,Slacklining
v_h4Cf5u1j0TU,0.0,0.99,0.004864673,0.9999786486462195,Having an ice cream
v_POYg9zju63U,0.0,0.99,0.0048028077,0.9999989245064543,Raking leaves
v_6rOmYOU7748,0.0,0.99,0.0012881258,0.9155676382750978,Fixing the roof
v_iGax3fokst8,0.01,0.98,0.0044950233,0.604015772148493,Vacuuming floor
v_tAbB24pczrs,0.0,0.99,0.004203807,0.9917569512514844,Doing crunches
v_cZZM3bgmXE4,0.0,0.99,0.004858246,0.9999794119050498,Playing violin
v_hFlDERq1ThU,0.0,0.99,0.004841989,0.9999999999775896,Using the pommel horse
v_bG55LSFBA9M,0.0,0.99,0.0046086507,0.999593381261032,River tubing
v_s0N0PzdwVik,0.0,0.99,0.0046721045,0.9999999999998945,Playing bagpipes
v_V35ubrbe8gA,0.0,0.99,0.0040571345,0.9999651846336026,Trimming branches or hedges
v_E-M2Cq0RNTs,0.0,0.99,0.0023308988,0.9939419664638173,Hand car wash
v_kXvFkU7gQSM,0.0,0.99,0.0047561456,0.623561075122817,Tai chi
v_a5Xc9ZgN2yo,0.0,0.99,0.004811591,0.9999999999812711,Hopscotch
v_ah3tGziTbds,0.0,0.99,0.0048466935,0.9999987839760068,Sailing
v_ivkF2jbavhc,0.0,0.99,0.0018147317,0.9532653687785112,Playing piano
v_SokK_O2s9tQ,0.0,0.99,0.0048715775,0.9999999999999999,Camel ride
v_X8o3FbH0gyo,0.0,0.99,0.004980145,0.9999992353647945,Wakeboarding
v_fgoXpih2Kws,0.0,0.99,0.0048722667,0.5142965214961852,Doing karate
v_GHBeLaysVaA,0.0,0.99,0.0047887117,0.9999999999967424,Ballet
v_sGFbsMKkoYs,0.0,0.99,0.0029366033,0.998907038591589,Clean and jerk
v_szl1InYab_k,0.0,0.99,0.0043403264,0.43830496469415137,Painting furniture
v_NhcOmldkGIo,0.0,0.99,0.0045642313,0.9975882499819185,Hurling
v_cICxG-28hK0,0.0,0.99,0.004914897,0.9998633412593743,Dodgeball
v_ISHKwbnOzXY,0.0,0.99,0.0013106166,0.999999999997355,Doing fencing
v_gA7GpvB10UY,0.0,0.99,0.00017649513,0.5348772176390392,Cleaning sink
v_U6S8a3WI19w,0.0,0.99,0.0023630518,0.9982083481627946,Beach soccer
v_bH6KL0ai3Ww,0.0,0.99,0.0032279054,0.9999999998756371,Using the pommel horse
v_6qojVSLbyUU,0.0,0.99,0.0045149606,0.9991530612030969,Trimming branches or hedges
v_NrlITLsd7Fk,0.0,0.99,0.0018005411,0.9999984674842941,Using the pommel horse
v_sfCfrWpHpu0,0.0,0.99,0.0047161723,0.9999999999995177,Having an ice cream
v_GO_36Qd9bb0,0.0,0.99,0.004783306,0.999999998540631,Tango
v_XELYXH6fqeA,0.0,0.99,0.004927191,0.9999923732366709,Tug of war
v_Cu-p0FZOqi8,0.0,0.99,0.0019979235,0.730614937078439,Plataform diving
v_RGMSc1tfkzA,0.0,0.99,0.0014978263,0.8398867832913876,Springboard diving
v_VdGZfI-8RuA,0.0,0.99,0.004252806,0.24003506961432786,Camel ride
v_UGjF8G0HLZA,0.0,0.99,0.0046208324,0.9999999971725134,Paintball
v_VSeBb4e9ysU,0.0,0.99,0.0049156733,0.9349577231581131,Shoveling snow
v_ZMTi498qnPc,0.0,0.99,0.0037966154,0.6001383686669507,Putting on makeup
v_bvnXdr-Hre4,0.0,0.99,0.0045070867,0.9999682145843536,Springboard diving
v_Pcro3S-4EnQ,0.0,0.99,0.0048942748,0.9444452939174772,Putting on makeup
v_a8dUtKcAunw,0.0,0.99,0.004393789,0.9999983866813899,Playing guitarra
v_5QS_VBDwKzw,0.0,0.99,0.0031950562,0.437511700325031,Getting a haircut
v_PYNTOqgOXWc,0.0,0.99,0.00017806834,0.9999999369586255,Mooping floor
v_WcBB6DfMTWA,0.0,0.99,0.0046343934,0.9999990225767295,Tai chi
v_d7gY7YJ3Fdc,0.0,0.99,0.0039701154,0.4559399438537135,Putting on shoes
v_LZC9MLWo9bE,0.0,0.99,0.004824652,0.9999999888974141,Chopping wood
v_Zguc8yykcgk,0.0,0.99,0.004813541,0.8423270584033462,Putting on shoes
v_NKblxYCeetg,0.0,0.99,0.0045352094,0.9999872638917391,Snowboarding
v_NVR52Aed_7s,0.01,0.98,0.004375101,0.9996027377545026,Kneeling
v_ibKFezOKsBQ,0.0,0.99,0.004553018,0.9999999992624342,Fun sliding down
v_vdq_xoRyxCU,0.0,0.99,0.00462785,0.9999929202632654,Snow tubing
v_RTD_JWmhNkA,0.0,0.99,0.00384766,0.9939733707512484,Playing guitarra
v__wITx73-BXw,0.0,0.99,0.002713455,0.6188574620749471,Playing lacrosse
v_A0XGYLim9IU,0.0,0.99,0.0047406717,0.9999419159584612,Croquet
v_iFA1XhZ6VM8,0.0,0.99,0.0047906353,0.48119107338200284,Making a cake
v_QryL-hVKAOA,0.0,0.99,0.0045283292,0.9990483176507831,Washing dishes
v_u02UsNRxclU,0.01,0.98,0.004506755,0.9999999999855825,Smoking hookah
v_r46Vy3p19a0,0.01,0.98,0.0045661903,0.7667282453283528,Mowing the lawn
v_I6B4g85H2iI,0.0,0.99,0.0036259515,0.9995810349096893,BMX
v_OvGxDaayPcw,0.0,0.99,0.0046236943,0.9999861114336901,Hopscotch
v_FnbVnRX6WxQ,0.0,0.99,0.004732724,0.7337967832156974,Using the rowing machine
v_HNvolNt5RU0,0.0,0.99,0.004800028,0.9902956985245425,Swimming
v_uID_HFDKFKw,0.0,0.99,0.0027584545,0.9993920568406579,Playing kickball
v_YozbZM_nA0c,0.0,0.99,0.004895024,0.9999950819186207,Hopscotch
v_gdyEfPbUEjw,0.0,0.99,0.0049200477,1.0,Windsurfing
v_s0-xTG38cPw,0.0,0.99,0.004884536,0.9999730995761009,Smoking hookah
v_ujS0VNOXeVg,0.0,0.99,0.004806154,0.9999999998197265,Braiding hair
v_iIVOAvu3qtM,0.0,0.99,0.0034626692,0.9008054108013831,Polishing forniture
v_vGKdr_au240,0.0,0.99,0.0047707967,0.9984800167958433,Curling
v_tb7s5a1H-IU,0.0,0.99,0.0038803988,0.8754001919758205,Blow-drying hair
v_GKBYgS99oiI,0.0,0.99,0.004832325,0.9774287989554874,Changing car wheel
v_4sm-tTbfamM,0.0,0.99,0.0026376944,0.9649553051737834,Fixing bicycle
v_aOTtBZynDOQ,0.0,0.99,0.0044877566,0.9999997179581331,Javelin throw
v_uzUVSpklbRs,0.0,0.99,0.004778997,0.9999998167214924,Camel ride
v_6DYQHmsezUw,0.01,0.98,0.004160434,0.9999998583002435,River tubing
v_J7JLo0nQ5pA,0.0,0.99,0.0048483717,0.7034929343897025,Making a cake
v_RnRUwLtR33g,0.0,0.99,0.0047750324,0.9999999916166338,Rope skipping
v_H0l29-F7Edg,0.0,0.99,0.004866292,0.5635471408815392,Laying tile
v_FMYu8k1b_DM,0.0,0.99,0.0042834934,0.9916371867776764,Futsal
v_0h4UT-2XTAw,0.0,0.99,0.004957139,0.867101931091772,Removing curlers
v_4YJ_L7jqgoA,0.0,0.99,0.0038311381,0.9992219721845651,Clean and jerk
v_PRT0Z9HPF4U,0.0,0.99,0.0034304599,0.999999998833258,Playing pool
v_gyQ3NBwXhDU,0.0,0.99,0.004330088,0.9995366944524381,Hurling
v_jDfTrTtPs5s,0.01,0.98,0.0043117306,0.8608094077637418,Playing racquetball
v_kyafh7Ownao,0.0,0.99,0.004218575,0.9578146422669982,Hand car wash
v_94w7SEcPDho,0.0,0.99,0.0023712213,0.9999922632618681,BMX
v_KwBuRjh_v9M,0.0,0.99,0.004573171,0.9790082316533515,Getting a piercing
v_JEvEoAESqJ0,0.0,0.99,0.0044544395,0.9845965482162945,Long jump
v_mNM-JUC7ZEA,0.0,0.99,0.0039343014,0.9006840570540724,Fixing the roof
v_fk_hkHmnmJo,0.0,0.99,0.0045041484,0.24580884042776463,Shaving legs
v_fQB76oAKOQc,0.0,0.99,0.004017343,0.9878127687875825,Getting a tattoo
v_6Z4Qg_fNo0Q,0.0,0.99,0.003063292,0.9999999952018086,Scuba diving
v_KpmdpL5btYo,0.0,0.99,0.0047737933,0.9999606790486862,Swimming
v_dIC0nm4nrI8,0.0,0.99,0.0012944586,1.0,Ballet
v_WglqrQ9uR-A,0.0,0.99,0.0040408643,0.9996081989952302,Longboarding
v_9svdYGBSMvM,0.0,0.98,0.00446989,0.9999999998591649,Carving jack-o-lanterns
v_uLeJBFypCHE,0.0,0.99,0.004868312,0.9992112048577682,Wakeboarding
